global_task_id,station_name,local_task_id,data_size_byte,compute_density_FLOPs_per_byte,delay_sensitivity,memory_usage_byte,deadline_second,sampling_rate_Hz,task_type,priority,dependency_task_id
287,M90,7,1826338.74,1.7e-05,1.704,1736638.21,1467.23,200.0,signal_enhancement,low,0.0
288,M90,8,2794239.07,1.2e-05,1.25,2296084.41,2152.68,200.0,denoising,low,
289,M90,9,1334485.89,1.6e-05,2.0767,1876776.41,1837.71,200.0,denoising,low,
290,M93,0,1962912.38,1.3e-05,2.4647,1999771.19,1547.34,200.0,signal_enhancement,low,
291,M93,1,1422875.57,1.5e-05,1.3049,2097595.87,2075.91,200.0,denoising,low,
292,M93,2,2209176.27,7e-06,1.2991,3050568.75,1236.73,200.0,signal_enhancement,low,
293,M93,3,2367711.93,2.5e-05,2.2072,1752656.24,2003.92,200.0,signal_enhancement,low,
294,M93,4,1709908.6,1.4e-05,1.9097,2420715.13,1091.05,200.0,signal_enhancement,low,
295,M93,5,1544233.95,1.3e-05,1.7729,1605474.98,1792.94,200.0,signal_enhancement,low,0.0
296,M93,6,2243432.12,1.1e-05,1.8662,2432444.24,1841.04,200.0,signal_enhancement,low,
297,M93,7,2023278.41,1.3e-05,1.396,1827735.07,2133.54,200.0,signal_enhancement,low,
298,M93,8,1495385.36,1.2e-05,2.4673,2449652.04,1131.27,200.0,signal_enhancement,low,
299,M93,9,1639230.8,9e-06,1.6963,2127942.61,2425.72,200.0,denoising,low,
300,M90,0,4568776.29,2e-06,0.4221,5212052.56,4281.69,200.0,signal_enhancement,low,
301,M90,1,1905266.04,3e-06,0.3246,3111092.53,1344.66,200.0,signal_enhancement,low,
302,M90,2,4157318.54,3e-06,0.2435,4496457.79,3626.7,200.0,denoising,medium,0.0
303,M90,3,4260552.14,4e-06,0.38,3182723.64,2493.14,200.0,signal_enhancement,low,
304,M90,4,3527037.99,4e-06,0.3452,3887327.32,1485.26,200.0,signal_enhancement,low,2.0
305,M90,5,4516068.79,4e-06,0.3838,4931436.94,2386.04,200.0,signal_enhancement,low,
306,M90,6,2455726.6,5e-06,0.2792,4558540.99,3100.59,200.0,signal_enhancement,low,
307,M90,7,2499452.92,6e-06,0.545,4586946.33,2706.17,200.0,signal_enhancement,low,
308,M90,8,2717822.77,5e-06,0.2404,1076234.18,3072.83,200.0,signal_enhancement,medium,
309,M90,9,3531724.04,5e-06,0.3782,1499463.1,1894.53,200.0,denoising,low,
310,M90,0,2490808.99,2e-06,1.268,4306530.25,3604.43,200.0,signal_enhancement,low,
311,M90,1,2300241.25,4e-06,0.8294,3390861.1,3930.42,200.0,signal_enhancement,low,
312,M90,2,3977397.01,4e-06,0.5029,2733650.22,2000.39,200.0,denoising,low,
313,M90,3,2899720.43,2e-06,1.3669,4161850.64,2905.32,200.0,signal_enhancement,low,
314,M90,4,2232354.72,3e-06,1.4089,3882952.76,4587.19,200.0,signal_enhancement,low,
315,M90,5,2849622.03,4e-06,1.184,3497112.34,4809.96,200.0,signal_enhancement,low,
316,M90,6,4005503.06,2e-06,1.0359,1157646.26,3341.16,200.0,signal_enhancement,low,
317,M90,7,6120177.51,1e-06,0.8044,5244438.0,4004.72,200.0,signal_enhancement,low,3.0
318,M90,8,4012091.65,3e-06,0.8221,3261021.93,2139.05,200.0,signal_enhancement,low,
319,M90,9,2158892.57,1e-06,1.4298,4584395.58,4992.75,200.0,signal_enhancement,low,
320,M90,0,2664141.68,7e-06,1.8485,3225283.66,3649.22,200.0,denoising,low,
321,M90,1,3453255.3,6e-06,2.0481,3058626.21,2159.07,200.0,signal_enhancement,low,
322,M90,2,1767579.45,7e-06,0.958,2913027.94,2770.75,200.0,denoising,low,
323,M90,3,3931648.9,7e-06,1.3122,4209510.55,2577.99,200.0,signal_enhancement,low,
324,M90,4,2160825.66,8e-06,1.5161,2831333.12,938.58,200.0,signal_enhancement,low,
325,M90,5,2914564.98,1e-05,1.1587,2697363.91,2658.89,200.0,denoising,low,
326,M90,6,3439209.4,9e-06,0.8002,3332705.23,3616.23,200.0,signal_enhancement,low,
327,M90,7,2606494.31,6e-06,1.9264,723997.45,3078.65,200.0,signal_enhancement,low,
328,M90,8,4375938.7,1.1e-05,1.1889,4686648.49,2692.16,200.0,denoising,low,
329,M90,9,3493783.15,7e-06,1.0097,3933106.74,2376.77,200.0,denoising,low,
330,M93,0,2720106.94,9e-06,1.2734,4012828.0,4264.01,200.0,denoising,low,
331,M93,1,1262414.71,1.1e-05,1.0491,2232978.06,3436.3,200.0,signal_enhancement,low,
332,M93,2,535626.04,1e-05,1.0614,3839191.36,2448.46,200.0,denoising,low,
333,M93,3,2069679.18,8e-06,1.2065,2530308.88,2952.56,200.0,denoising,low,
334,M93,4,2610597.01,1.4e-05,1.2004,3328111.62,3432.14,200.0,signal_enhancement,low,
335,M93,5,3014343.89,1.5e-05,0.376,4867142.59,2219.36,200.0,denoising,low,
336,M93,6,4163660.82,1.4e-05,1.0518,5310780.67,3911.87,200.0,signal_enhancement,low,
337,M93,7,3393629.99,1.4e-05,0.9392,4336510.66,3756.2,200.0,signal_enhancement,low,
338,M93,8,3698895.15,1e-05,0.9848,4416837.28,3841.46,200.0,denoising,low,
339,M93,9,2533590.62,8e-06,0.9937,2234732.71,2818.66,200.0,signal_enhancement,low,
340,M88,0,3502542.81,2e-05,0.7931,2226659.54,2133.27,200.0,denoising,low,
341,M88,1,3149827.76,2.6e-05,0.1146,4193339.39,3659.2,200.0,denoising,high,
342,M88,2,3861206.46,2.2e-05,0.7477,3051052.78,2290.89,200.0,denoising,low,
343,M88,3,1516528.01,1.5e-05,0.9829,5814259.53,3648.56,200.0,signal_enhancement,low,
344,M88,4,4327543.62,1.9e-05,0.8475,1471676.21,2444.8,200.0,denoising,low,
345,M88,5,2520023.41,3e-05,0.2752,3587258.12,3128.44,200.0,signal_enhancement,low,
346,M88,6,1831346.45,1.5e-05,0.794,3839619.87,3774.43,200.0,signal_enhancement,low,
347,M88,7,2745981.02,1.6e-05,0.7149,3319760.65,2869.59,200.0,signal_enhancement,low,
348,M88,8,3555379.52,2.6e-05,0.6657,2503581.34,4335.72,200.0,signal_enhancement,low,2.0
349,M88,9,4120274.03,1.5e-05,0.954,3224314.03,3110.78,200.0,denoising,low,
350,M94,0,3638802.98,2.9e-05,1.2705,4180998.37,3425.02,200.0,denoising,low,
351,M94,1,3891920.96,1.8e-05,0.5369,4667153.61,1369.98,200.0,signal_enhancement,low,
352,M94,2,2609715.02,3.4e-05,0.2747,4018909.18,1722.78,200.0,signal_enhancement,low,
353,M94,3,3038754.89,4e-05,0.9486,4399417.84,3063.78,200.0,signal_enhancement,low,
354,M94,4,3202904.89,3e-05,0.6063,1938452.09,1796.42,200.0,denoising,low,
355,M94,5,1590003.44,1.7e-05,1.0103,4150284.74,2560.8,200.0,signal_enhancement,low,
356,M94,6,3854137.83,1.2e-05,0.6824,5111645.2,3213.75,200.0,denoising,low,
357,M94,7,1739505.46,1.2e-05,0.9973,3115502.95,4657.85,200.0,signal_enhancement,low,
358,M94,8,2964555.96,3.7e-05,0.6875,4265740.21,3017.87,200.0,denoising,low,
359,M94,9,3748131.58,3.5e-05,0.7787,4123024.09,2587.32,200.0,signal_enhancement,low,
360,M93,0,1999995.7,2.5e-05,0.1769,1442215.38,702.17,200.0,denoising,medium,
361,M93,1,1156804.8,2.1e-05,0.2227,2656936.35,816.85,200.0,signal_enhancement,medium,
362,M93,2,2047038.29,9e-06,0.1145,2394017.74,1493.07,200.0,signal_enhancement,high,
363,M93,3,828664.93,5.6e-05,0.1672,3624055.53,2889.92,200.0,signal_enhancement,medium,
364,M93,4,1525845.19,3.8e-05,0.165,1840954.57,1855.29,200.0,signal_enhancement,medium,
365,M93,5,2135229.61,4.4e-05,0.1658,1281408.39,1605.7,200.0,denoising,medium,
366,M93,6,2154470.7,1.1e-05,0.1104,2157999.88,1030.25,200.0,denoising,high,5.0
367,M93,7,1799327.82,3.6e-05,0.074,1870139.75,2403.72,200.0,denoising,high,
368,M93,8,1517487.54,1.8e-05,0.178,2077768.47,1590.5,200.0,signal_enhancement,medium,
369,M93,9,830466.0,1.9e-05,0.1936,2928161.52,1927.9,200.0,signal_enhancement,medium,
370,M90,0,1018723.96,9.2e-05,0.3303,1831271.43,2777.73,200.0,denoising,low,
371,M90,1,1948137.77,0.000102,0.1499,2418487.7,1940.42,200.0,denoising,high,
372,M90,2,1951660.3,0.000114,0.1738,3316642.95,1839.48,200.0,denoising,medium,
373,M90,3,2045258.05,7.7e-05,0.2554,1580817.02,2071.29,200.0,denoising,low,
374,M90,4,3226133.41,5.5e-05,0.2289,1646318.65,1485.21,200.0,signal_enhancement,medium,
375,M90,5,1271239.82,0.000138,0.1697,2284166.2,933.08,200.0,denoising,medium,
376,M90,6,1900686.33,0.000166,0.3102,1631683.26,1720.22,200.0,denoising,low,
377,M90,7,1732288.55,0.000122,0.2577,2087894.95,1549.65,200.0,signal_enhancement,low,
378,M90,8,1017728.4,0.000104,0.2285,2383003.15,2049.66,200.0,signal_enhancement,medium,
379,M90,9,1698217.25,8.5e-05,0.1635,1285722.41,1854.52,200.0,denoising,medium,
380,M90,0,2446993.44,0.000278,1.7781,2910999.37,1344.49,200.0,signal_enhancement,low,
381,M90,1,1823672.62,0.000225,1.9662,2603653.93,1217.99,200.0,signal_enhancement,low,
382,M90,2,1737262.83,0.000214,2.3042,1493506.4,785.38,200.0,signal_enhancement,low,
383,M90,3,1797770.5,0.000306,2.3775,2254937.22,2906.24,200.0,denoising,low,
384,M90,4,1324683.6,0.000314,1.8396,3245064.52,2029.63,200.0,denoising,low,
385,M90,5,1769269.35,0.000148,1.3804,1692495.8,815.03,200.0,signal_enhancement,low,
386,M90,6,2704796.45,0.000321,1.4795,2979956.49,1437.11,200.0,signal_enhancement,low,
387,M90,7,1704486.9,0.0001,0.5323,1804859.29,2282.41,200.0,signal_enhancement,low,
388,M90,8,1648271.73,0.000237,1.469,2316425.36,2241.6,200.0,signal_enhancement,low,3.0
389,M90,9,2365013.82,0.000262,2.0265,2259088.1,1859.59,200.0,signal_enhancement,low,
390,M90,0,1571896.42,0.000166,2.2197,2553857.51,2040.34,200.0,denoising,low,
391,M90,1,923869.53,0.000169,1.3529,2553465.7,1870.61,200.0,denoising,low,
392,M90,2,2266380.38,0.000202,1.0709,2431049.74,1141.42,200.0,signal_enhancement,low,
393,M90,3,1795220.11,0.000159,1.9113,1891508.48,1956.43,200.0,signal_enhancement,low,
394,M90,4,1734467.65,0.000152,1.7998,1767364.49,2238.43,200.0,signal_enhancement,low,
395,M90,5,2211884.03,9.9e-05,1.9697,2376668.06,3031.2,200.0,signal_enhancement,low,
396,M90,6,1360075.01,0.000119,2.4092,1063774.67,2454.29,200.0,denoising,low,
397,M90,7,1238304.76,0.000127,2.8087,1999513.69,847.79,200.0,denoising,low,
398,M90,8,1853434.26,0.000228,1.9889,2655162.68,1936.34,200.0,denoising,low,
399,M90,9,1448287.74,0.000194,1.7688,2137792.35,2602.16,200.0,signal_enhancement,low,
400,M94,0,2187882.71,6.7e-05,0.2343,2779922.04,1570.73,200.0,denoising,medium,
401,M94,1,1579566.67,5.5e-05,0.2789,1094074.32,1672.09,200.0,signal_enhancement,low,
402,M94,2,2612701.51,3.4e-05,0.1699,2348740.62,1200.44,200.0,denoising,medium,
403,M94,3,2371506.99,6.8e-05,0.1127,1951236.62,917.69,200.0,denoising,high,
404,M94,4,1965246.11,7.5e-05,0.1929,1618189.08,2618.89,200.0,signal_enhancement,medium,
405,M94,5,1204623.82,2.7e-05,0.2002,1491965.2,1265.82,200.0,denoising,medium,
406,M94,6,1531678.42,3.9e-05,0.2293,2172779.79,1342.04,200.0,signal_enhancement,medium,0.0
407,M94,7,2125454.06,4.8e-05,0.2708,2206601.22,2899.27,200.0,denoising,low,
408,M94,8,1862656.98,7.3e-05,0.1829,1114536.4,2342.4,200.0,denoising,medium,
409,M94,9,1004879.54,7.2e-05,0.2371,3764735.72,1948.07,200.0,denoising,medium,
410,M88,0,2013207.08,9e-06,2.3718,2341054.91,1832.58,200.0,denoising,low,
411,M88,1,1855386.81,3e-06,2.1773,2778331.38,1824.71,200.0,denoising,low,
412,M88,2,1739913.5,4e-06,2.2562,911566.25,1509.07,200.0,signal_enhancement,low,
413,M88,3,1565886.69,5e-06,3.0688,1745665.0,2329.29,200.0,signal_enhancement,low,
414,M88,4,2554916.22,8e-06,1.6292,1496781.66,1741.07,200.0,signal_enhancement,low,
415,M88,5,933909.8,9e-06,1.1626,1865418.55,1495.34,200.0,denoising,low,2.0
416,M88,6,1903021.34,9e-06,0.5022,1735441.87,1473.84,200.0,signal_enhancement,low,
417,M88,7,2583589.12,5e-06,2.8353,2429823.51,1891.12,200.0,denoising,low,
418,M88,8,1914538.88,6e-06,1.0666,3680972.04,1838.18,200.0,signal_enhancement,low,
419,M88,9,1884046.7,7e-06,2.186,2685243.71,1112.43,200.0,denoising,low,
420,M93,0,1794335.34,1.2e-05,0.2667,2354801.87,1731.24,200.0,denoising,low,
421,M93,1,1160595.43,1.4e-05,0.2363,1317016.41,2106.39,200.0,signal_enhancement,medium,
422,M93,2,975732.91,1.6e-05,0.2025,2041243.25,522.52,200.0,signal_enhancement,medium,0.0
423,M93,3,1544348.65,5e-06,0.2394,1950354.7,1346.16,200.0,denoising,medium,
424,M93,4,1935212.79,1.8e-05,0.2365,1816287.43,1589.83,200.0,denoising,medium,
425,M93,5,1386117.17,1e-05,0.217,1322992.46,677.38,200.0,signal_enhancement,medium,
426,M93,6,2210678.15,1.3e-05,0.1189,2204431.38,1770.29,200.0,signal_enhancement,high,
427,M93,7,1685475.19,2.1e-05,0.0533,1343100.34,1655.19,200.0,denoising,high,
428,M93,8,2306688.62,7e-06,0.237,1415332.53,2020.77,200.0,signal_enhancement,medium,
429,M93,9,1548003.9,2e-05,0.2065,1590312.1,1271.88,200.0,signal_enhancement,medium,
430,M90,0,1811373.5,1.4e-05,0.1197,1728076.12,1530.06,200.0,denoising,high,
431,M90,1,937303.12,0.0,0.1825,1683362.98,448.54,200.0,signal_enhancement,medium,0.0
432,M90,2,999172.01,2.1e-05,0.1117,2301822.33,2192.53,200.0,signal_enhancement,high,
433,M90,3,1544193.83,5.2e-05,0.1371,1857219.43,1665.7,200.0,denoising,high,
434,M90,4,1221575.56,2.7e-05,0.1616,2474051.48,2430.19,200.0,signal_enhancement,medium,
435,M90,5,2463580.68,2.8e-05,0.1341,2548767.95,1731.58,200.0,signal_enhancement,high,
436,M90,6,1420143.77,2.7e-05,0.1071,2056780.25,1973.88,200.0,signal_enhancement,high,1.0
437,M90,7,1374154.15,2.7e-05,0.1292,1882506.44,1260.02,200.0,denoising,high,
438,M90,8,1233081.43,3.4e-05,0.1455,1818248.76,1628.61,200.0,signal_enhancement,high,
439,M90,9,1665324.81,4e-05,0.1144,1018781.61,1066.85,200.0,denoising,high,
440,M94,0,1186685.74,0.000105,0.1862,1231243.0,2004.8,200.0,denoising,medium,
441,M94,1,1584328.2,8.6e-05,0.1779,1319632.41,2802.58,200.0,denoising,medium,
442,M94,2,1826415.26,0.00011,0.1937,1050820.93,1672.19,200.0,signal_enhancement,medium,
443,M94,3,1365885.32,6.8e-05,0.227,2079231.16,1931.54,200.0,signal_enhancement,medium,2.0
444,M94,4,1884313.93,7.1e-05,0.1943,1977827.94,1679.8,200.0,signal_enhancement,medium,
445,M94,5,1680543.02,4.9e-05,0.1968,1439843.75,1193.36,200.0,signal_enhancement,medium,0.0
446,M94,6,1404625.44,9.2e-05,0.2101,1087782.72,1488.97,200.0,denoising,medium,
447,M94,7,784386.81,4.4e-05,0.0676,1864039.21,2320.36,200.0,denoising,high,
448,M94,8,2290597.21,7.7e-05,0.1568,1737502.73,1448.76,200.0,denoising,medium,3.0
449,M94,9,1220589.54,4.1e-05,0.1982,2289898.82,1448.23,200.0,denoising,medium,
450,M94,0,940815.36,0.000188,1.1168,1438477.0,1633.55,200.0,signal_enhancement,low,
451,M94,1,1878656.14,0.0002,2.4395,2013774.52,1866.15,200.0,signal_enhancement,low,0.0
452,M94,2,1702035.61,0.000285,1.5594,1210223.71,1505.95,200.0,signal_enhancement,low,
453,M94,3,1666278.35,0.00038,1.5659,1744710.24,1029.62,200.0,denoising,low,
454,M94,4,1321754.82,0.000123,2.0249,753222.39,1349.07,200.0,signal_enhancement,low,
455,M94,5,1453563.52,0.000202,2.3068,1395028.9,1141.5,200.0,denoising,low,
456,M94,6,2174387.77,0.000247,2.4423,2797978.16,681.16,200.0,denoising,low,
457,M94,7,1792112.31,0.000216,1.285,2144423.09,2188.4,200.0,signal_enhancement,low,
458,M94,8,1421442.57,0.000162,1.408,1618395.28,1205.26,200.0,signal_enhancement,low,
459,M94,9,2705834.11,0.000121,1.0356,1619649.74,1262.82,200.0,signal_enhancement,low,
460,M94,0,989684.44,5.4e-05,2.8745,1304168.45,754.24,200.0,signal_enhancement,low,
461,M94,1,2092431.51,8.1e-05,2.6372,938765.61,294.53,200.0,signal_enhancement,low,
462,M94,2,1445539.82,9e-05,3.3925,2228495.13,1226.6,200.0,denoising,low,1.0
463,M94,3,2045600.7,9.3e-05,3.0569,2028415.76,601.35,200.0,denoising,low,
464,M94,4,2017865.29,5.6e-05,2.766,1669091.8,1429.61,200.0,signal_enhancement,low,
465,M94,5,771792.32,8e-05,2.4261,1905070.25,1820.71,200.0,denoising,low,
466,M94,6,1128496.4,8.6e-05,5.0157,1118645.69,2037.02,200.0,signal_enhancement,low,
467,M94,7,1784343.23,8.5e-05,1.95,2040622.99,1361.08,200.0,signal_enhancement,low,
468,M94,8,2088329.55,0.000106,1.6436,2225817.9,2486.09,200.0,signal_enhancement,low,
469,M94,9,1570779.98,9.2e-05,2.7588,981462.34,2624.94,200.0,signal_enhancement,low,8.0
470,M88,0,1606275.55,3.5e-05,0.3308,2239942.38,1030.71,200.0,signal_enhancement,low,
471,M88,1,1494269.61,1.9e-05,0.3001,2076708.27,1637.43,200.0,signal_enhancement,low,
472,M88,2,1138917.02,2.3e-05,0.3001,2092044.46,1413.72,200.0,signal_enhancement,low,
473,M88,3,1405996.54,2.9e-05,0.2587,1329286.05,1724.73,200.0,denoising,low,
474,M88,4,1109720.25,1.6e-05,0.2847,1684138.7,1337.11,200.0,signal_enhancement,low,
475,M88,5,2014330.97,9e-06,0.2447,1684709.12,1777.16,200.0,signal_enhancement,medium,
476,M88,6,1286539.24,2.1e-05,0.3374,1425360.27,1375.77,200.0,signal_enhancement,low,
477,M88,7,1493093.39,1.7e-05,0.2856,2261519.99,2158.69,200.0,signal_enhancement,low,
478,M88,8,1697871.75,2.7e-05,0.1984,2443634.87,1581.75,200.0,signal_enhancement,medium,
479,M88,9,1965161.03,2.9e-05,0.2596,1928966.87,1336.31,200.0,signal_enhancement,low,
480,M88,0,1785247.07,6.4e-05,1.5593,2197796.84,1896.71,200.0,denoising,low,
481,M88,1,1506273.78,6.7e-05,1.9798,1647988.74,2108.45,200.0,denoising,low,
482,M88,2,1575512.59,0.000113,0.9495,1906223.1,1696.41,200.0,signal_enhancement,low,1.0
483,M88,3,1123414.55,0.000104,0.8439,1941550.56,1822.89,200.0,denoising,low,
484,M88,4,1738576.14,6e-05,0.714,2423862.87,2062.15,200.0,signal_enhancement,low,
485,M88,5,2092416.23,0.000102,1.2181,2540552.77,1119.73,200.0,denoising,low,
486,M88,6,1547913.48,6.6e-05,1.0817,914075.79,2092.83,200.0,denoising,low,
487,M88,7,1413513.81,0.000113,1.8672,1231024.98,1400.49,200.0,signal_enhancement,low,0.0
488,M88,8,1381984.96,6.7e-05,1.4911,1506361.23,1892.82,200.0,denoising,low,
489,M88,9,776943.74,8e-05,1.5488,2606552.46,1816.5,200.0,denoising,low,
490,M90,0,1851389.3,5.9e-05,0.0786,2321591.06,1790.65,200.0,denoising,high,
491,M90,1,2142188.57,1.6e-05,0.2003,2371360.24,1705.8,200.0,denoising,medium,
492,M90,2,1232206.44,2.4e-05,0.1079,1759666.22,1080.01,200.0,denoising,high,
493,M90,3,2067864.38,2.2e-05,0.1851,2444513.16,918.64,200.0,signal_enhancement,medium,
494,M90,4,1743963.28,3.2e-05,0.0155,1233269.83,980.45,200.0,denoising,high,2.0
495,M90,5,1772407.44,5.5e-05,0.1792,2159187.51,1862.3,200.0,signal_enhancement,medium,
496,M90,6,924220.52,2e-05,0.1627,1858490.64,916.58,200.0,signal_enhancement,medium,
497,M90,7,1540264.87,5.1e-05,0.1392,1616902.84,1679.31,200.0,signal_enhancement,high,
498,M90,8,1175949.91,3.9e-05,0.1391,2627077.1,1010.34,200.0,signal_enhancement,high,
499,M90,9,1752797.72,3.2e-05,0.1652,1902503.98,1520.25,200.0,denoising,medium,
500,M90,0,1619082.09,4.9e-05,1.9821,2111593.72,1268.85,200.0,signal_enhancement,low,
501,M90,1,692703.67,5.3e-05,2.7041,2373587.17,1537.96,200.0,signal_enhancement,low,
502,M90,2,1936237.85,4.2e-05,2.5597,2664510.41,2288.42,200.0,signal_enhancement,low,
503,M90,3,1265153.84,1.2e-05,1.3827,2063235.07,1466.33,200.0,denoising,low,
504,M90,4,2939772.3,5.8e-05,1.0214,465556.87,1738.37,200.0,signal_enhancement,low,
505,M90,5,702521.65,5.8e-05,2.3631,1656402.22,1898.66,200.0,denoising,low,
506,M90,6,1126978.74,3.5e-05,1.8954,2653706.51,1319.17,200.0,signal_enhancement,low,
507,M90,7,2045652.72,4.8e-05,0.9627,1422091.14,1583.54,200.0,denoising,low,6.0
508,M90,8,1079011.95,3.8e-05,1.2964,2082677.13,1700.23,200.0,denoising,low,
509,M90,9,1760868.39,4.9e-05,1.9521,1959142.18,712.21,200.0,signal_enhancement,low,
510,M90,0,1851364.83,1.7e-05,1.4317,2405909.35,1912.68,200.0,signal_enhancement,low,
511,M90,1,1908894.81,1.5e-05,1.1616,2228639.31,1434.81,200.0,signal_enhancement,low,
512,M90,2,1487447.71,2.1e-05,2.0631,1297544.61,2405.06,200.0,signal_enhancement,low,
513,M90,3,1369604.63,2.3e-05,2.0987,1758076.86,1606.67,200.0,signal_enhancement,low,
514,M90,4,1212009.24,1.3e-05,1.9435,2418561.71,1771.3,200.0,signal_enhancement,low,3.0
515,M90,5,1292156.51,2.4e-05,1.6051,1846053.23,1668.13,200.0,denoising,low,
516,M90,6,1776031.77,2.5e-05,1.7905,2633202.41,764.91,200.0,signal_enhancement,low,
517,M90,7,1957530.24,1.4e-05,2.2278,1397356.23,1498.47,200.0,denoising,low,
518,M90,8,1461919.51,1.2e-05,1.7809,2222201.01,1761.75,200.0,denoising,low,
519,M90,9,466621.1,2.6e-05,1.4059,1690287.38,1239.52,200.0,signal_enhancement,low,
520,M93,0,1935092.68,0.000265,1.4996,1497548.53,2292.36,200.0,denoising,low,
521,M93,1,1535106.47,0.000277,1.8055,587718.83,1708.57,200.0,signal_enhancement,low,
522,M93,2,1448429.78,0.000173,2.585,1419659.93,903.06,200.0,signal_enhancement,low,
523,M93,3,1502747.01,0.000243,1.4261,3226356.81,1023.94,200.0,denoising,low,
524,M93,4,2575977.83,0.000243,1.8163,1873870.42,1138.93,200.0,signal_enhancement,low,
525,M93,5,1688369.43,0.000257,1.3616,2680270.71,1261.23,200.0,signal_enhancement,low,
526,M93,6,2153861.8,0.000176,0.5113,1904757.71,1851.51,200.0,denoising,low,
527,M93,7,1344571.49,0.000178,1.3277,3615077.33,1758.44,200.0,signal_enhancement,low,
528,M93,8,1343308.61,0.000172,3.0028,2682232.5,2385.15,200.0,denoising,low,
529,M93,9,1322488.52,9e-05,1.3984,2976672.62,1675.74,200.0,signal_enhancement,low,
530,M94,0,1326182.31,1.7e-05,1.5665,2116325.23,2300.96,200.0,denoising,low,
531,M94,1,2482545.06,8e-06,0.4503,795695.18,1920.87,200.0,signal_enhancement,low,
532,M94,2,1682232.23,1.2e-05,1.4766,1870045.26,732.44,200.0,signal_enhancement,low,
533,M94,3,2012207.83,1.5e-05,1.9395,2251586.33,584.67,200.0,denoising,low,
534,M94,4,2067643.83,1.9e-05,1.0704,2104455.71,1607.02,200.0,denoising,low,0.0
535,M94,5,1108555.37,1.7e-05,0.9143,2664820.23,1546.31,200.0,denoising,low,
536,M94,6,3112940.7,1.9e-05,0.4732,2557352.05,1432.56,200.0,signal_enhancement,low,
537,M94,7,1394086.58,2.1e-05,2.2298,1098254.0,1929.86,200.0,signal_enhancement,low,
538,M94,8,1073560.33,1.7e-05,0.7244,1595349.38,1449.27,200.0,denoising,low,
539,M94,9,1699039.14,2e-06,2.1245,1814288.57,1899.8,200.0,denoising,low,
540,M88,0,2111328.89,5.2e-05,3.082,1368985.1,2208.45,200.0,signal_enhancement,low,
541,M88,1,1862382.54,5.6e-05,2.3335,1080950.87,1507.23,200.0,denoising,low,
542,M88,2,1707257.66,7.7e-05,1.3708,1778578.39,1062.9,200.0,denoising,low,
543,M88,3,1241196.75,4.1e-05,2.2837,1529532.65,1803.03,200.0,signal_enhancement,low,
544,M88,4,1094462.7,4.2e-05,3.5938,230802.53,1040.04,200.0,denoising,low,
545,M88,5,1798179.71,6.3e-05,2.972,1878353.62,689.57,200.0,signal_enhancement,low,
546,M88,6,1284881.97,7.8e-05,1.8111,1623840.74,1442.37,200.0,denoising,low,
547,M88,7,1690828.2,4.2e-05,2.4963,2003899.1,1862.15,200.0,signal_enhancement,low,4.0
548,M88,8,1463104.01,5.8e-05,1.6873,2586283.12,1437.31,200.0,denoising,low,
549,M88,9,994540.16,7.1e-05,1.7334,2662912.14,1448.86,200.0,denoising,low,
550,M93,0,1596074.95,1.3e-05,0.1769,1777269.21,1581.43,200.0,signal_enhancement,medium,
551,M93,1,2261652.54,3.4e-05,0.1668,1403947.31,957.44,200.0,signal_enhancement,medium,
552,M93,2,1413451.91,2.8e-05,0.1719,1762213.44,1341.79,200.0,denoising,medium,
553,M93,3,1110818.52,2.5e-05,0.2022,2114415.86,1676.23,200.0,denoising,medium,
554,M93,4,1991767.26,2.8e-05,0.1287,1572024.19,1902.99,200.0,denoising,high,
555,M93,5,2046653.2,2.4e-05,0.1727,910282.85,716.86,200.0,signal_enhancement,medium,
556,M93,6,913591.46,1.8e-05,0.2058,3269280.07,1281.4,200.0,signal_enhancement,medium,
557,M93,7,2486816.3,2.6e-05,0.1378,914111.79,1263.84,200.0,denoising,high,
558,M93,8,2276075.78,2.4e-05,0.2103,1638077.8,1494.03,200.0,denoising,medium,
